Date,South
2015-09-01,13.6130625
2015-10-01,13.5095380952381
2015-11-01,14.1151815789474
2015-12-01,14.9903976190476
2016-01-01,16.3650305555556
2016-02-01,15.76568
2016-03-01,15.3868394736842
2016-04-01,14.622425
2016-05-01,15.3764475
2016-06-01,15.08105
2016-07-01,14.4095
2016-08-01,13.7607928571429
2016-09-01,14.01824
2016-10-01,13.9733235294118
2016-11-01,13.9174675
2016-12-01,13.8385342105263
2017-01-01,13.5434416666667
2017-02-01,13.2642289473684
2017-03-01,12.9392976190476
2017-04-01,13.5128352941176
2017-05-01,13.28518
2017-06-01,12.91721
2017-07-01,13.1338763157895
2017-08-01,13.230925966
2017-09-01,13.134511849
2017-10-01,13.675625113
2017-11-01,14.078181775
2017-12-01,13.170302548
2018-01-01,12.204081533
2018-02-01,11.821965922
2018-03-01,11.835566113
2018-04-01,12.084051831
2018-05-01,12.529381399
2018-06-01,13.285487863
2018-07-01,13.414464012
2018-08-01,14.088971857
2018-09-01,14.779737571
2018-10-01,14.496304167
2018-11-01,14.08659027
2018-12-01,14.180515121
2019-01-01,13.861493188
2019-02-01,13.795615202
2019-03-01,14.383067103
2019-04-01,14.154361808
2019-05-01,14.436972509
2019-06-01,14.566472641
2019-07-01,14.046561542
2019-08-01,15.14229212
2019-09-01,14.848515445
2019-10-01,14.906528612
2019-11-01,14.803564106
2019-12-01,14.435680382
2020-01-01,14.397168941
2020-02-01,15.015308107
2020-03-01,16.611185308
2020-04-01,18.576000921
2020-05-01,18.14256427
2020-06-01,17.133174452
2020-07-01,16.77137596
2020-08-01,17.230803162
2020-09-01,16.715839093
2020-10-01,16.46133889
2020-11-01,15.54866577
2020-12-01,14.90583981
2021-01-01,15.125458112
2021-02-01,14.752134634
2021-03-01,14.986684331
2021-04-01,14.407872462
2021-05-01,14.06020863
2021-06-01,13.916722334
2021-07-01,14.532940363
2021-08-01,14.78898339
2021-09-01,14.53232789
2021-10-01,14.85870854
2021-11-01,15.512558191
2021-12-01,15.86953969
2022-01-01,15.49117081
